project_id	resourcetype	resourceid
sys-06696934458173315474427253	organization	494667196037
sys-38446844574697096671610656	project	sys-38446844574697096671610656
sys-38446844574697096671610656	folder	30263264461
sys-38446844574697096671610656	folder	337401936763
sys-38446844574697096671610656	organization	494667196037
sys-01149899924421834537430596	project	sys-01149899924421834537430596
sys-01149899924421834537430596	folder	30263264461
sys-01149899924421834537430596	folder	337401936763
sys-01149899924421834537430596	organization	494667196037
lcl-apigee-hybrid	project	lcl-apigee-hybrid
lcl-apigee-hybrid	folder	359395360364
lcl-apigee-hybrid	folder	572237543192
lcl-apigee-hybrid	organization	494667196037
lt-dia-poc-dis-lwr	project	lt-dia-poc-dis-lwr
lt-dia-poc-dis-lwr	folder	48685503235
lt-dia-poc-dis-lwr	folder	58222999069
lt-dia-poc-dis-lwr	folder	173952209464
lt-dia-poc-dis-lwr	organization	494667196037
sys-06924931563690366608064329	project	sys-06924931563690366608064329
sys-06924931563690366608064329	folder	30263264461
sys-06924931563690366608064329	folder	337401936763
sys-06924931563690366608064329	organization	494667196037
ld-pcoi-insidersproject-dev	project	ld-pcoi-insidersproject-dev
ld-pcoi-insidersproject-dev	folder	637637080971
ld-pcoi-insidersproject-dev	folder	295831124480
ld-pcoi-insidersproject-dev	folder	965658997294
ld-pcoi-insidersproject-dev	organization	494667196037
lt-dia-analytics-exp-cfs	project	lt-dia-analytics-exp-cfs
lt-dia-analytics-exp-cfs	folder	124062420325
lt-dia-analytics-exp-cfs	folder	55753077198
lt-dia-analytics-exp-cfs	folder	857031298135
lt-dia-analytics-exp-cfs	folder	173952209464
lt-dia-analytics-exp-cfs	organization	494667196037
ld-snowplow-analytics-dev	project	ld-snowplow-analytics-dev
ld-snowplow-analytics-dev	folder	125149351941
ld-snowplow-analytics-dev	folder	661305291395
ld-snowplow-analytics-dev	folder	965658997294
ld-snowplow-analytics-dev	organization	494667196037
sys-29841218911646792795882548	project	sys-29841218911646792795882548
sys-29841218911646792795882548	folder	30263264461
sys-29841218911646792795882548	folder	337401936763
sys-29841218911646792795882548	organization	494667196037
sys-12300920326173190291068639	project	sys-12300920326173190291068639
sys-12300920326173190291068639	folder	30263264461
sys-12300920326173190291068639	folder	337401936763
sys-12300920326173190291068639	organization	494667196037
sys-32190415093476215378620633	project	sys-32190415093476215378620633
sys-32190415093476215378620633	folder	30263264461
sys-32190415093476215378620633	folder	337401936763
sys-32190415093476215378620633	organization	494667196037
sys-02727092420835032249235024	project	sys-02727092420835032249235024
sys-02727092420835032249235024	folder	30263264461
sys-02727092420835032249235024	folder	337401936763
sys-02727092420835032249235024	organization	494667196037
sys-84522143827329244514867245	project	sys-84522143827329244514867245
sys-84522143827329244514867245	folder	30263264461
sys-84522143827329244514867245	folder	337401936763
sys-84522143827329244514867245	organization	494667196037
sys-38939338958085766786895898	project	sys-38939338958085766786895898
sys-38939338958085766786895898	folder	30263264461
sys-38939338958085766786895898	folder	337401936763
sys-38939338958085766786895898	organization	494667196037
sys-69909324424534145901187336	project	sys-69909324424534145901187336
sys-69909324424534145901187336	folder	30263264461
sys-69909324424534145901187336	folder	337401936763
sys-69909324424534145901187336	organization	494667196037
sys-38620656669281996419421544	project	sys-38620656669281996419421544
sys-38620656669281996419421544	folder	30263264461
sys-38620656669281996419421544	folder	337401936763
sys-38620656669281996419421544	organization	494667196037
sys-01352170579158607765217320	project	sys-01352170579158607765217320
sys-01352170579158607765217320	folder	30263264461
sys-01352170579158607765217320	folder	337401936763
sys-01352170579158607765217320	organization	494667196037
lt-bullseye-intg-lwr	project	lt-bullseye-intg-lwr
lt-bullseye-intg-lwr	folder	58222999069
lt-bullseye-intg-lwr	folder	173952209464
lt-bullseye-intg-lwr	organization	494667196037
lt-dia-bir-dis-upr	project	lt-dia-bir-dis-upr
lt-dia-bir-dis-upr	folder	66531989396
lt-dia-bir-dis-upr	folder	857031298135
lt-dia-bir-dis-upr	folder	173952209464
lt-dia-bir-dis-upr	organization	494667196037
ld-pcx-delivery-dev	project	ld-pcx-delivery-dev
ld-pcx-delivery-dev	folder	169249670538
ld-pcx-delivery-dev	folder	324380069542
ld-pcx-delivery-dev	folder	965658997294
ld-pcx-delivery-dev	organization	494667196037
lt-cps-upr	project	lt-cps-upr
lt-cps-upr	folder	857031298135
lt-cps-upr	folder	173952209464
lt-cps-upr	organization	494667196037
sys-05563489398459978540933078	project	sys-05563489398459978540933078
sys-05563489398459978540933078	folder	30263264461
sys-05563489398459978540933078	folder	337401936763
sys-05563489398459978540933078	organization	494667196037
sys-07611225940124988925594537	project	sys-07611225940124988925594537
sys-07611225940124988925594537	folder	30263264461
sys-07611225940124988925594537	folder	337401936763
sys-07611225940124988925594537	organization	494667196037
sys-88650227193078039782102517	project	sys-88650227193078039782102517
sys-88650227193078039782102517	folder	30263264461
sys-88650227193078039782102517	folder	337401936763
sys-88650227193078039782102517	organization	494667196037
sys-13416494781809827443906470	project	sys-13416494781809827443906470
sys-13416494781809827443906470	folder	30263264461
sys-13416494781809827443906470	folder	337401936763
sys-13416494781809827443906470	organization	494667196037
sys-42797841109627806096096791	project	sys-42797841109627806096096791
sys-42797841109627806096096791	folder	30263264461
sys-42797841109627806096096791	folder	337401936763
sys-42797841109627806096096791	organization	494667196037
sys-25274286590230553557105382	project	sys-25274286590230553557105382
sys-25274286590230553557105382	folder	30263264461
sys-25274286590230553557105382	folder	337401936763
sys-25274286590230553557105382	organization	494667196037
sys-38876567633384487468530337	project	sys-38876567633384487468530337
sys-38876567633384487468530337	folder	30263264461
sys-38876567633384487468530337	folder	337401936763
sys-38876567633384487468530337	organization	494667196037
ds-platform-sandbox	project	ds-platform-sandbox
ds-platform-sandbox	folder	125149351941
ds-platform-sandbox	folder	661305291395
ds-platform-sandbox	folder	965658997294
ds-platform-sandbox	organization	494667196037
sys-10796791288945482673174081	project	sys-10796791288945482673174081
sys-10796791288945482673174081	folder	30263264461
sys-10796791288945482673174081	folder	337401936763
sys-10796791288945482673174081	organization	494667196037
sys-70072096454644046263351869	project	sys-70072096454644046263351869
sys-70072096454644046263351869	folder	30263264461
sys-70072096454644046263351869	folder	337401936763
sys-70072096454644046263351869	organization	494667196037
sys-92902392753932205240165291	project	sys-92902392753932205240165291
sys-92902392753932205240165291	folder	30263264461
sys-92902392753932205240165291	folder	337401936763
sys-92902392753932205240165291	organization	494667196037
sys-64001653600428966362166442	project	sys-64001653600428966362166442
sys-64001653600428966362166442	folder	30263264461
sys-64001653600428966362166442	folder	337401936763
sys-64001653600428966362166442	organization	494667196037
sys-38699975874825167006156424	project	sys-38699975874825167006156424
sys-38699975874825167006156424	folder	30263264461
sys-38699975874825167006156424	folder	337401936763
sys-38699975874825167006156424	organization	494667196037
sys-58360751173156730207955043	project	sys-58360751173156730207955043
sys-58360751173156730207955043	folder	30263264461
sys-58360751173156730207955043	folder	337401936763
sys-58360751173156730207955043	organization	494667196037
sys-58184775404881128253692369	project	sys-58184775404881128253692369
sys-58184775404881128253692369	folder	30263264461
sys-58184775404881128253692369	folder	337401936763
sys-58184775404881128253692369	organization	494667196037
sys-65374874179556234069692459	project	sys-65374874179556234069692459
sys-65374874179556234069692459	folder	30263264461
sys-65374874179556234069692459	folder	337401936763
sys-65374874179556234069692459	organization	494667196037
lt-dia-analytics-prd-qfr	project	lt-dia-analytics-prd-qfr
lt-dia-analytics-prd-qfr	folder	64479446426
lt-dia-analytics-prd-qfr	folder	55753077198
lt-dia-analytics-prd-qfr	folder	857031298135
lt-dia-analytics-prd-qfr	folder	173952209464
lt-dia-analytics-prd-qfr	organization	494667196037
sys-52624525643200908298610618	project	sys-52624525643200908298610618
sys-52624525643200908298610618	folder	30263264461
sys-52624525643200908298610618	folder	337401936763
sys-52624525643200908298610618	organization	494667196037
sys-94085895294606121489942666	project	sys-94085895294606121489942666
sys-94085895294606121489942666	folder	30263264461
sys-94085895294606121489942666	folder	337401936763
sys-94085895294606121489942666	organization	494667196037
sys-44507885933517328320596701	project	sys-44507885933517328320596701
sys-44507885933517328320596701	folder	30263264461
sys-44507885933517328320596701	folder	337401936763
sys-44507885933517328320596701	organization	494667196037
sys-94741507263876729823066034	project	sys-94741507263876729823066034
sys-94741507263876729823066034	folder	30263264461
sys-94741507263876729823066034	folder	337401936763
sys-94741507263876729823066034	organization	494667196037
sys-33367913077094602883945466	project	sys-33367913077094602883945466
sys-33367913077094602883945466	folder	30263264461
sys-33367913077094602883945466	folder	337401936763
sys-33367913077094602883945466	organization	494667196037
sys-48864930764448508259960402	project	sys-48864930764448508259960402
sys-48864930764448508259960402	folder	30263264461
sys-48864930764448508259960402	folder	337401936763
sys-48864930764448508259960402	organization	494667196037
lt-dia-analytics-val-qfr	project	lt-dia-analytics-val-qfr
lt-dia-analytics-val-qfr	folder	1072664139899
lt-dia-analytics-val-qfr	folder	55753077198
lt-dia-analytics-val-qfr	folder	857031298135
lt-dia-analytics-val-qfr	folder	173952209464
lt-dia-analytics-val-qfr	organization	494667196037
sys-02512897318236479014259285	project	sys-02512897318236479014259285
sys-02512897318236479014259285	folder	30263264461
sys-02512897318236479014259285	folder	337401936763
sys-02512897318236479014259285	organization	494667196037
sys-94071872023381563673307844	project	sys-94071872023381563673307844
sys-94071872023381563673307844	folder	30263264461
sys-94071872023381563673307844	folder	337401936763
sys-94071872023381563673307844	organization	494667196037
sys-82154493956573081721702473	project	sys-82154493956573081721702473
sys-82154493956573081721702473	folder	30263264461
sys-82154493956573081721702473	folder	337401936763
sys-82154493956573081721702473	organization	494667196037
sys-30605925444646963906972318	project	sys-30605925444646963906972318
sys-30605925444646963906972318	folder	30263264461
sys-30605925444646963906972318	folder	337401936763
sys-30605925444646963906972318	organization	494667196037
sys-80890794747669825511915364	project	sys-80890794747669825511915364
sys-80890794747669825511915364	folder	30263264461
sys-80890794747669825511915364	folder	337401936763
sys-80890794747669825511915364	organization	494667196037
sys-19568818780670080281142332	project	sys-19568818780670080281142332
sys-19568818780670080281142332	folder	30263264461
sys-19568818780670080281142332	folder	337401936763
sys-19568818780670080281142332	organization	494667196037
sys-59887703413274864258440635	project	sys-59887703413274864258440635
sys-59887703413274864258440635	folder	30263264461
sys-59887703413274864258440635	folder	337401936763
sys-59887703413274864258440635	organization	494667196037
lt-dia-sdm-dis-upr	project	lt-dia-sdm-dis-upr
lt-dia-sdm-dis-upr	folder	66531989396
lt-dia-sdm-dis-upr	folder	857031298135
lt-dia-sdm-dis-upr	folder	173952209464
lt-dia-sdm-dis-upr	organization	494667196037
sys-96918366969581411919685967	project	sys-96918366969581411919685967
sys-96918366969581411919685967	folder	30263264461
sys-96918366969581411919685967	folder	337401936763
sys-96918366969581411919685967	organization	494667196037
sys-47522463793818135121265565	project	sys-47522463793818135121265565
sys-47522463793818135121265565	folder	30263264461
sys-47522463793818135121265565	folder	337401936763
sys-47522463793818135121265565	organization	494667196037
lt-dia-analytics-exp-qfr	project	lt-dia-analytics-exp-qfr
lt-dia-analytics-exp-qfr	folder	124062420325
lt-dia-analytics-exp-qfr	folder	55753077198
lt-dia-analytics-exp-qfr	folder	857031298135
lt-dia-analytics-exp-qfr	folder	173952209464
lt-dia-analytics-exp-qfr	organization	494667196037
sys-71680920122583282222585619	project	sys-71680920122583282222585619
sys-71680920122583282222585619	folder	30263264461
sys-71680920122583282222585619	folder	337401936763
sys-71680920122583282222585619	organization	494667196037
sys-31510138530354610339184324	project	sys-31510138530354610339184324
sys-31510138530354610339184324	folder	30263264461
sys-31510138530354610339184324	folder	337401936763
sys-31510138530354610339184324	organization	494667196037
sys-29213671798566279759762678	project	sys-29213671798566279759762678
sys-29213671798566279759762678	folder	30263264461
sys-29213671798566279759762678	folder	337401936763
sys-29213671798566279759762678	organization	494667196037
sys-67896206837317562618834707	project	sys-67896206837317562618834707
sys-67896206837317562618834707	folder	30263264461
sys-67896206837317562618834707	folder	337401936763
sys-67896206837317562618834707	organization	494667196037
sys-58695718881995680415663518	project	sys-58695718881995680415663518
sys-58695718881995680415663518	folder	30263264461
sys-58695718881995680415663518	folder	337401936763
sys-58695718881995680415663518	organization	494667196037
sys-45894269378800295306530506	project	sys-45894269378800295306530506
sys-45894269378800295306530506	folder	30263264461
sys-45894269378800295306530506	folder	337401936763
sys-45894269378800295306530506	organization	494667196037
ds-kafka-prod	project	ds-kafka-prod
ds-kafka-prod	folder	530553800347
ds-kafka-prod	folder	661305291395
ds-kafka-prod	folder	965658997294
ds-kafka-prod	organization	494667196037
sys-77743839320535030265481438	project	sys-77743839320535030265481438
sys-77743839320535030265481438	folder	30263264461
sys-77743839320535030265481438	folder	337401936763
sys-77743839320535030265481438	organization	494667196037
sys-40108385935105208473984559	project	sys-40108385935105208473984559
sys-40108385935105208473984559	folder	30263264461
sys-40108385935105208473984559	folder	337401936763
sys-40108385935105208473984559	organization	494667196037
sys-90227958698206043804900969	project	sys-90227958698206043804900969
sys-90227958698206043804900969	folder	30263264461
sys-90227958698206043804900969	folder	337401936763
sys-90227958698206043804900969	organization	494667196037
sys-12610542963579970337795522	project	sys-12610542963579970337795522
sys-12610542963579970337795522	folder	30263264461
sys-12610542963579970337795522	folder	337401936763
sys-12610542963579970337795522	organization	494667196037
sys-93905038467146915595291074	project	sys-93905038467146915595291074
sys-93905038467146915595291074	folder	30263264461
sys-93905038467146915595291074	folder	337401936763
sys-93905038467146915595291074	organization	494667196037
sys-13966568082555681737877631	project	sys-13966568082555681737877631
sys-13966568082555681737877631	folder	30263264461
sys-13966568082555681737877631	folder	337401936763
sys-13966568082555681737877631	organization	494667196037
sys-54788563407483843604650122	project	sys-54788563407483843604650122
sys-54788563407483843604650122	folder	30263264461
sys-54788563407483843604650122	folder	337401936763
sys-54788563407483843604650122	organization	494667196037
lt-ccm-dev	project	lt-ccm-dev
lt-ccm-dev	folder	58222999069
lt-ccm-dev	folder	173952209464
lt-ccm-dev	organization	494667196037
sys-89901635047643029503464875	project	sys-89901635047643029503464875
sys-89901635047643029503464875	folder	30263264461
sys-89901635047643029503464875	folder	337401936763
sys-89901635047643029503464875	organization	494667196037
sys-30054358531437185614523436	project	sys-30054358531437185614523436
sys-30054358531437185614523436	folder	30263264461
sys-30054358531437185614523436	folder	337401936763
sys-30054358531437185614523436	organization	494667196037
sys-10718041937542426517642151	project	sys-10718041937542426517642151
sys-10718041937542426517642151	folder	30263264461
sys-10718041937542426517642151	folder	337401936763
sys-10718041937542426517642151	organization	494667196037
sys-86833857155993311805180112	project	sys-86833857155993311805180112
sys-86833857155993311805180112	folder	30263264461
sys-86833857155993311805180112	folder	337401936763
sys-86833857155993311805180112	organization	494667196037
sys-78342485741928301654362813	project	sys-78342485741928301654362813
sys-78342485741928301654362813	folder	30263264461
sys-78342485741928301654362813	folder	337401936763
sys-78342485741928301654362813	organization	494667196037
sys-33162041911645528456874549	project	sys-33162041911645528456874549
sys-33162041911645528456874549	folder	30263264461
sys-33162041911645528456874549	folder	337401936763
sys-33162041911645528456874549	organization	494667196037
sys-36772481235827561863557420	project	sys-36772481235827561863557420
sys-36772481235827561863557420	folder	30263264461
sys-36772481235827561863557420	folder	337401936763
sys-36772481235827561863557420	organization	494667196037
sys-16574325020365704987356654	project	sys-16574325020365704987356654
sys-16574325020365704987356654	folder	30263264461
sys-16574325020365704987356654	folder	337401936763
sys-16574325020365704987356654	organization	494667196037
sys-99781059157751235109150995	project	sys-99781059157751235109150995
sys-99781059157751235109150995	folder	30263264461
sys-99781059157751235109150995	folder	337401936763
sys-99781059157751235109150995	organization	494667196037
sys-94595948470260231384192519	project	sys-94595948470260231384192519
sys-94595948470260231384192519	folder	30263264461
sys-94595948470260231384192519	folder	337401936763
sys-94595948470260231384192519	organization	494667196037
sys-16759345834746240887470618	project	sys-16759345834746240887470618
sys-16759345834746240887470618	folder	30263264461
sys-16759345834746240887470618	folder	337401936763
sys-16759345834746240887470618	organization	494667196037
sys-22061275813822616407309621	project	sys-22061275813822616407309621
sys-22061275813822616407309621	folder	30263264461
sys-22061275813822616407309621	folder	337401936763
sys-22061275813822616407309621	organization	494667196037
ld-dxstudio-lower	project	ld-dxstudio-lower
ld-dxstudio-lower	folder	637637080971
ld-dxstudio-lower	folder	295831124480
ld-dxstudio-lower	folder	965658997294
ld-dxstudio-lower	organization	494667196037
ld-mp-seller-sftp-lower	project	ld-mp-seller-sftp-lower
ld-mp-seller-sftp-lower	folder	169249670538
ld-mp-seller-sftp-lower	folder	324380069542
ld-mp-seller-sftp-lower	folder	965658997294
ld-mp-seller-sftp-lower	organization	494667196037
ld-mp-seller-sftp-dev	project	ld-mp-seller-sftp-dev
ld-mp-seller-sftp-dev	folder	813667218587
ld-mp-seller-sftp-dev	folder	324380069542
ld-mp-seller-sftp-dev	folder	965658997294
ld-mp-seller-sftp-dev	organization	494667196037
sys-54955194681062779228119103	project	sys-54955194681062779228119103
sys-54955194681062779228119103	folder	30263264461
sys-54955194681062779228119103	folder	337401936763
sys-54955194681062779228119103	organization	494667196037
lt-cps-lwr	project	lt-cps-lwr
lt-cps-lwr	folder	58222999069
lt-cps-lwr	folder	173952209464
lt-cps-lwr	organization	494667196037
sys-45770447046626175940177107	project	sys-45770447046626175940177107
sys-45770447046626175940177107	folder	30263264461
sys-45770447046626175940177107	folder	337401936763
sys-45770447046626175940177107	organization	494667196037
sys-34073365943528981931909686	project	sys-34073365943528981931909686
sys-34073365943528981931909686	folder	30263264461
sys-34073365943528981931909686	folder	337401936763
sys-34073365943528981931909686	organization	494667196037
sys-04506885003117273445240695	project	sys-04506885003117273445240695
sys-04506885003117273445240695	folder	30263264461
sys-04506885003117273445240695	folder	337401936763
sys-04506885003117273445240695	organization	494667196037
sys-62726517423592356473960913	project	sys-62726517423592356473960913
sys-62726517423592356473960913	folder	30263264461
sys-62726517423592356473960913	folder	337401936763
sys-62726517423592356473960913	organization	494667196037
sys-86762164699743579886127522	project	sys-86762164699743579886127522
sys-86762164699743579886127522	folder	30263264461
sys-86762164699743579886127522	folder	337401936763
sys-86762164699743579886127522	organization	494667196037
sys-13517766821074323137180599	project	sys-13517766821074323137180599
sys-13517766821074323137180599	folder	30263264461
sys-13517766821074323137180599	folder	337401936763
sys-13517766821074323137180599	organization	494667196037
sys-41021403261683267710684826	project	sys-41021403261683267710684826
sys-41021403261683267710684826	folder	30263264461
sys-41021403261683267710684826	folder	337401936763
sys-41021403261683267710684826	organization	494667196037
sys-65093998239043969336752533	project	sys-65093998239043969336752533
sys-65093998239043969336752533	folder	30263264461
sys-65093998239043969336752533	folder	337401936763
sys-65093998239043969336752533	organization	494667196037
sys-45019358539719504577797101	project	sys-45019358539719504577797101
sys-45019358539719504577797101	folder	30263264461
sys-45019358539719504577797101	folder	337401936763
sys-45019358539719504577797101	organization	494667196037
sys-82878863757755378827355304	project	sys-82878863757755378827355304
sys-82878863757755378827355304	folder	30263264461
sys-82878863757755378827355304	folder	337401936763
sys-82878863757755378827355304	organization	494667196037
sys-45002249829279458624951746	project	sys-45002249829279458624951746
sys-45002249829279458624951746	folder	30263264461
sys-45002249829279458624951746	folder	337401936763
sys-45002249829279458624951746	organization	494667196037
sys-34896104370983784437866484	project	sys-34896104370983784437866484
sys-34896104370983784437866484	folder	30263264461
sys-34896104370983784437866484	folder	337401936763
sys-34896104370983784437866484	organization	494667196037
lt-sre-cloudcost-optimizer-upr	project	lt-sre-cloudcost-optimizer-upr
lt-sre-cloudcost-optimizer-upr	folder	667961979602
lt-sre-cloudcost-optimizer-upr	folder	367939871699
lt-sre-cloudcost-optimizer-upr	folder	572237543192
lt-sre-cloudcost-optimizer-upr	organization	494667196037
ld-rmp-lower	project	ld-rmp-lower
ld-rmp-lower	folder	230040191724
ld-rmp-lower	folder	1086174765236
ld-rmp-lower	folder	965658997294
ld-rmp-lower	organization	494667196037
sys-07401715813919969671145133	project	sys-07401715813919969671145133
sys-07401715813919969671145133	folder	30263264461
sys-07401715813919969671145133	folder	337401936763
sys-07401715813919969671145133	organization	494667196037
sys-25727648524777260388843975	project	sys-25727648524777260388843975
sys-25727648524777260388843975	folder	30263264461
sys-25727648524777260388843975	folder	337401936763
sys-25727648524777260388843975	organization	494667196037
sys-28481169550747237012344452	project	sys-28481169550747237012344452
sys-28481169550747237012344452	folder	30263264461
sys-28481169550747237012344452	folder	337401936763
sys-28481169550747237012344452	organization	494667196037
sys-27901090711985562684616482	project	sys-27901090711985562684616482
sys-27901090711985562684616482	folder	30263264461
sys-27901090711985562684616482	folder	337401936763
sys-27901090711985562684616482	organization	494667196037
sys-63397586105672354107968649	project	sys-63397586105672354107968649
sys-63397586105672354107968649	folder	30263264461
sys-63397586105672354107968649	folder	337401936763
sys-63397586105672354107968649	organization	494667196037
sys-76106582291710734913477961	project	sys-76106582291710734913477961
sys-76106582291710734913477961	folder	30263264461
sys-76106582291710734913477961	folder	337401936763
sys-76106582291710734913477961	organization	494667196037
sys-30706421237836904308793797	project	sys-30706421237836904308793797
sys-30706421237836904308793797	folder	30263264461
sys-30706421237836904308793797	folder	337401936763
sys-30706421237836904308793797	organization	494667196037
sys-48250226166333942912780212	project	sys-48250226166333942912780212
sys-48250226166333942912780212	folder	30263264461
sys-48250226166333942912780212	folder	337401936763
sys-48250226166333942912780212	organization	494667196037
sys-87665954777780449592344633	project	sys-87665954777780449592344633
sys-87665954777780449592344633	folder	30263264461
sys-87665954777780449592344633	folder	337401936763
sys-87665954777780449592344633	organization	494667196037
sys-59955326602201114325681895	project	sys-59955326602201114325681895
sys-59955326602201114325681895	folder	30263264461
sys-59955326602201114325681895	folder	337401936763
sys-59955326602201114325681895	organization	494667196037
sys-74657959886030544146488351	project	sys-74657959886030544146488351
sys-74657959886030544146488351	folder	30263264461
sys-74657959886030544146488351	folder	337401936763
sys-74657959886030544146488351	organization	494667196037
sys-58637423955377180644147685	project	sys-58637423955377180644147685
sys-58637423955377180644147685	folder	30263264461
sys-58637423955377180644147685	folder	337401936763
sys-58637423955377180644147685	organization	494667196037
sys-45701020683727679415269264	project	sys-45701020683727679415269264
sys-45701020683727679415269264	folder	30263264461
sys-45701020683727679415269264	folder	337401936763
sys-45701020683727679415269264	organization	494667196037
sys-17316968768238404482003766	project	sys-17316968768238404482003766
sys-17316968768238404482003766	folder	30263264461
sys-17316968768238404482003766	folder	337401936763
sys-17316968768238404482003766	organization	494667196037
sys-05592414653876845244290952	project	sys-05592414653876845244290952
sys-05592414653876845244290952	folder	30263264461
sys-05592414653876845244290952	folder	337401936763
sys-05592414653876845244290952	organization	494667196037
sys-11194750713412922484142099	project	sys-11194750713412922484142099
sys-11194750713412922484142099	folder	30263264461
sys-11194750713412922484142099	folder	337401936763
sys-11194750713412922484142099	organization	494667196037
sys-53369044066851982428715167	project	sys-53369044066851982428715167
sys-53369044066851982428715167	folder	30263264461
sys-53369044066851982428715167	folder	337401936763
sys-53369044066851982428715167	organization	494667196037
sys-96000873481765322727551426	project	sys-96000873481765322727551426
sys-96000873481765322727551426	folder	30263264461
sys-96000873481765322727551426	folder	337401936763
sys-96000873481765322727551426	organization	494667196037
sys-16207208980334395281236141	project	sys-16207208980334395281236141
sys-16207208980334395281236141	folder	30263264461
sys-16207208980334395281236141	folder	337401936763
sys-16207208980334395281236141	organization	494667196037
sys-73950456471488962642581163	project	sys-73950456471488962642581163
sys-73950456471488962642581163	folder	30263264461
sys-73950456471488962642581163	folder	337401936763
sys-73950456471488962642581163	organization	494667196037
sys-88896077690380677700723048	project	sys-88896077690380677700723048
sys-88896077690380677700723048	folder	30263264461
sys-88896077690380677700723048	folder	337401936763
sys-88896077690380677700723048	organization	494667196037
sys-58919866759813054055227471	project	sys-58919866759813054055227471
sys-58919866759813054055227471	folder	30263264461
sys-58919866759813054055227471	folder	337401936763
sys-58919866759813054055227471	organization	494667196037
sys-77647889413616800134102117	project	sys-77647889413616800134102117
sys-77647889413616800134102117	folder	30263264461
sys-77647889413616800134102117	folder	337401936763
sys-77647889413616800134102117	organization	494667196037
sys-84665397500148809691502108	project	sys-84665397500148809691502108
sys-84665397500148809691502108	folder	30263264461
sys-84665397500148809691502108	folder	337401936763
sys-84665397500148809691502108	organization	494667196037
sys-11306345858886154263886393	project	sys-11306345858886154263886393
sys-11306345858886154263886393	folder	30263264461
sys-11306345858886154263886393	folder	337401936763
sys-11306345858886154263886393	organization	494667196037
sys-23369630447998258828096444	project	sys-23369630447998258828096444
sys-23369630447998258828096444	folder	30263264461
sys-23369630447998258828096444	folder	337401936763
sys-23369630447998258828096444	organization	494667196037
sys-51580223866426310212689215	project	sys-51580223866426310212689215
sys-51580223866426310212689215	folder	30263264461
sys-51580223866426310212689215	folder	337401936763
sys-51580223866426310212689215	organization	494667196037
sys-92453112384235685915037158	project	sys-92453112384235685915037158
sys-92453112384235685915037158	folder	30263264461
sys-92453112384235685915037158	folder	337401936763
sys-92453112384235685915037158	organization	494667196037
sys-01678572622715062595451731	project	sys-01678572622715062595451731
sys-01678572622715062595451731	folder	30263264461
sys-01678572622715062595451731	folder	337401936763
sys-01678572622715062595451731	organization	494667196037
lt-sre-microtools	project	lt-sre-microtools
lt-sre-microtools	folder	667961979602
lt-sre-microtools	folder	367939871699
lt-sre-microtools	folder	572237543192
lt-sre-microtools	organization	494667196037
lt-sre-microtools-sit	project	lt-sre-microtools-sit
lt-sre-microtools-sit	folder	360731275391
lt-sre-microtools-sit	folder	367939871699
lt-sre-microtools-sit	folder	572237543192
lt-sre-microtools-sit	organization	494667196037
sys-96949440754645793258724369	project	sys-96949440754645793258724369
sys-96949440754645793258724369	folder	30263264461
sys-96949440754645793258724369	folder	337401936763
sys-96949440754645793258724369	organization	494667196037
sys-61706935697834584192889374	project	sys-61706935697834584192889374
sys-61706935697834584192889374	folder	30263264461
sys-61706935697834584192889374	folder	337401936763
sys-61706935697834584192889374	organization	494667196037
sys-55543010658621477581898886	project	sys-55543010658621477581898886
sys-55543010658621477581898886	folder	30263264461
sys-55543010658621477581898886	folder	337401936763
sys-55543010658621477581898886	organization	494667196037
sys-97155090296591335453076465	project	sys-97155090296591335453076465
sys-97155090296591335453076465	folder	30263264461
sys-97155090296591335453076465	folder	337401936763
sys-97155090296591335453076465	organization	494667196037
hwl-epresc-prd	project	hwl-epresc-prd
hwl-epresc-prd	folder	290862166880
hwl-epresc-prd	folder	231949391868
hwl-epresc-prd	folder	572237543192
hwl-epresc-prd	organization	494667196037
hwl-epresc-uat	project	hwl-epresc-uat
hwl-epresc-uat	folder	794678615748
hwl-epresc-uat	folder	231949391868
hwl-epresc-uat	folder	572237543192
hwl-epresc-uat	organization	494667196037
hwl-epresc-sit-1	project	hwl-epresc-sit-1
hwl-epresc-sit-1	folder	794678615748
hwl-epresc-sit-1	folder	231949391868
hwl-epresc-sit-1	folder	572237543192
hwl-epresc-sit-1	organization	494667196037
hwl-epresc-sit	project	hwl-epresc-sit
hwl-epresc-sit	folder	794678615748
hwl-epresc-sit	folder	231949391868
hwl-epresc-sit	folder	572237543192
hwl-epresc-sit	organization	494667196037
sys-11341984359326730371166383	project	sys-11341984359326730371166383
sys-11341984359326730371166383	folder	30263264461
sys-11341984359326730371166383	folder	337401936763
sys-11341984359326730371166383	organization	494667196037
sys-23025626627932504356840495	project	sys-23025626627932504356840495
sys-23025626627932504356840495	folder	30263264461
sys-23025626627932504356840495	folder	337401936763
sys-23025626627932504356840495	organization	494667196037
sys-63094524722358261093374523	project	sys-63094524722358261093374523
sys-63094524722358261093374523	folder	30263264461
sys-63094524722358261093374523	folder	337401936763
sys-63094524722358261093374523	organization	494667196037
hwl-epresc-preprd	project	hwl-epresc-preprd
hwl-epresc-preprd	folder	794678615748
hwl-epresc-preprd	folder	231949391868
hwl-epresc-preprd	folder	572237543192
hwl-epresc-preprd	organization	494667196037
sys-11634987450547350606201932	project	sys-11634987450547350606201932
sys-11634987450547350606201932	folder	30263264461
